Madroñal D. (57192829417),Picard-Maureau M. (57212325184),Makarov V. (7401690380),Guirguis A. (55496109900),Ferrarese M. (9637639200),Causer J. (36645578100),Shu X.O. (55630916600),Baion D.E. (24166379900),Campos F. (56898606900)
Lazcano R. (57192839213),Minier M. (57218286593),Monat L. (22981118700),Calvo-Castro J. (56347003000),Borroni E. (14059423200),Andrew M. (54796378200),Janni W. (55666751400),Gibb D.M. (35495600000),Bonhome-Espinosa A.B. (57188992485)
Sosa C. (57200524989),Sengupta S. (16067597500),Bourgoin J. (35777466000),Samaras E. (57197836946),Di Serio C. (18433571700),Foster N. (57196078985),Yang X.R. (55877298169),Fitzgerald F. (55750371200),Crossland M. (6701767573)
Bisshopp S. (57200531623),Tulay P. (55450610200),Sajeed S. (36134821500),Peebles D. (7006889522),Rancoita P.M.V. (24177108800),Dreiss C.A. (6505807261),Fritschi L. (56060660100),Derynck M.K. (6507730069),Weleber R.G. (7005148782)
Báez A. (57201288242),Dabis F. (7101905261),Pappa A. (54387248300),Vasconcelos F. (47862298300),Vanino E. (55192477700),Yarovsky I. (6701805002),Canzian F. (56221555400),Mazina K. (6602398307),Bainbridge J.W.B. (7005169657)
JO’Shanahan A. (57201302059),Pillay D. (7201727367),Radchenko I. (55480308300),Deprest J. (55981137300),Brown J. (55547124592),Heenan R.K. (7005527546),Loibl S. (56249195500),De Bono J.S. (7003906526),Lanza R.P. (7103319421)
Ravi D. (57201696886),Derache A. (8390710000),Kaiser S. (56589517200),Brandão P. (57194468794),Cugnata F. (57113708000),Stevens M.M. (7402243195),Meyer J. (56292956600),Raynaud F.I. (7005112706),Ali R.R. (7201812544)
Barratt D. (7005201740),De Oliveira T. (8897715800),Tsudik G. (7004311280),Stoyanov D. (57203105770),Barcellini L. (57189364989),Bañuelos J.L. (36828984000),Wu L. (56313678200),Workman P. (7102917811),Sundaram V. (8962224100)
D'hooge J. (7006639761),Iwuji C.C. (25641410300),Ayday E. (20435500700),Basanta-Val P. (13808004900),Russo G. (57191853684),Herpoldt K.L. (45561172100),Van Den Berg D. (56363265200),Baird R. (7201567425),Borooah S. (15922456600)
Hu Y. (24512208500),Marcelin A.G. (55406676800),Hubaux J. (55944389200),Steed A. (18435050200),Campisi D. (57191859103),Holme M.N. (54412342600),Zheng W. (56393517800),Ware J.A. (7201751994),Ripamonti C. (19737698100)
Sindhwani N. (36194997500),Danaviah S. (55540068500),Skorobogatov S. (8880392000),Jo M. (23479890500),Castellotti P.F. (57191863143),Xie H.N. (54413400600),Gaudet M.M. (56400523400),Friedman L.S. (7403040201),Dhillon B. (35406977300)
Dietz H. (55208731800),Giandhari J. (56770160800),Murdoch S.J. (22433357400),Lv Z. (55925162500),,Barriga H.M.G. (56298292000),Hunter D.J. (56447806500),Lackner M.R. (8350048700),Mehat M.S. (55307972900)
Deprest J. (55981137300),Gupta R.K. (56848412000),Choudary M.O. (35112989000),Song H. (57199094588),,Rashid M.H. (57061743400),Humphreys K. (56454931700),Kristeleit R. (8771515300),Lee R.W.J. (55712827400)
Bonmati E. (56578552900),Calvez V. (57203677911),Anderson R. (56431276600),Rao A. (36121192500),,Thomas M.R. (57192977228),Guo X. (56505867000),Sarker D. (24073399100),Steel D.H.W. (56221341600)
Schuller B. (6603767415),Biancotto A. (6507554983),Bond M. (57220665635),Monteiro J. (57188588235),,Doel P. (6506833394),Shi W. (56612140100),Ang J.E. (24528412100),Anglade E. (57199528314)
Alcorn A. (36820116100),Casano A.V. (6602091890),Khayam S.A. (6506979454),Mourao-Miranda J. (57203998200),,Brooks D. (7403482947),Prentice R. (56686811900),Spoerke J.M. (36769281000),Innes W. (57202328732)
Cummins N. (55350497300),Gadina M. (7004424769),Syed A.A. (16507908300),Crichton C. (6604011732),,Thompson S.J. (10042560200),Kostovska I.M. (56780434700),Yan Y. (36986442900),Robinson M. (57202330944)
Amiriparian S. (56964296000),Aksentijevich I. (7004473156),Khattak S. (55877341100),Diel R. (6701319986),,Strangwood M. (57204303519),Willett W.C. (56803239300),Kaye S.B. (55415144200),Michaelides M. (57202482672)
Baird A. (57191860582),Moir S. (7004592046),Ahmed Z. (55949688800),Peto T.E.A. (7005772816),,Curran H.V. (7005313659),Olsson H. (56929690100),Wu J. (55452385600),Smith A.J. (57203012241)
Petrović S. (57197867029),Brogan P. (7004602186),Kudenko D. (6603157921),Niemann S. (7006827120),,Freeman T.P. (35077456700),Taylor J.A. (57129377700),Clarke P.A. (55793189394),Robson A.G. (57203259026)
Ainger E. (57197869504),Lachmann H.J. (7004915734),Malialis K. (55670857800),Crook D.W. (7102132600),,Hindocha C. (56149013800),Rudolph A. (57190092965),Lin R. (56470151100),Rubin G.S. (57204026504)
Ottl S. (57200084423),Torrelo A. (7005564768),Andriotis P. (55598108100),Bradley P. (7201849987),,Rintel S. (6507844674),Stone J. (57190112912),Fredrickson J. (56470411400),Rosenthal A.N. (57220669592)
Julka S. (57204210994),Zlotogorski A. (7006300850),Onwuzurike L. (57188644050),Clifton D.A. (14036806800),,Jones B. (56159564100),Bogdanova N.V. (57191195175),Levy G. (57214279046),Nathwani A. (6603785385)
Boehm J. (57147072600),Remmers E.F. (7006767926),Mariconti E. (57189589235),Golubchik T. (22955370000),,Wong P.N.Y. (57197765805),Arndt V. (57191567664),Shah K. (57214656549),Arthold S. (37121484400)
Griffiths D. (57202441820),Reinhardt A. (7006816235),Ross G. (57213723422),Kapatai G. (24461696300),,Zhang Y. (57218772700),Thöne K. (57192063526),Moreno V. (57218668791),Caxaria S. (47461033900)
Lambiase P. (6603130488),Pelletier M. (7102314769),Scedrov A. (6701808416),Feuerriegel S. (25724196400),,Ourselin S. (6602233595),Jung A. (57193520741),Barker C.I. (54895018200),Goh P. (56079423000)
Rajab K.Z. (6603711813),Chae J.J. (7102478061),Talcott C. (7003406044),Kohl T.A. (35337009700),,Hutton B. (7005479075),Lindström S. (57193814735),Sharland M. (57203106412),Ockrim J. (6506281538)
Chew E. (8706714000),Hildebrand P.W. (8526042400),Nigam V. (23390327300),Walker A.S. (35402208300),,Arridge S. (7005759823),Giles G.G. (57193910834),Germovsek E. (57209232260),Greenwell T. (7004415688)
Hunter R. (35078522400),Lee C.C.R. (8778723200),Kirigin T. (55794507800),Eyre D. (36458191600),,Thielemans K. (23480655200),Thomas A. (57195248811),van Leeuwen E. (18234388200),Seth J. (46062438500)
Dhillon G. (55127515000),Marrero B. (14522953600),Kanovich M. (56117921300),Iqbal Z. (36782452200),,Ehrhardt M. (55248138800),Dennis J. (57197867113),Panovska-Griffiths J. (55390602700),Hamid R. (55851940397)
Mishra S. (57195518532),Brehm A. (26431210600),Cox I.J. (7101864930),Hedge J. (37031138200),,Pizarro L. (56056151400),Hallberg E. (57197873492),Grove P. (56409734200),Ecclestone H. (56200242300)
Rammohan S. (57215548484),Chapelle D. (26642366000),Lampos V. (36610455100),Ip C.L.C. (55117070600),,Kynigos C. (23091199800),Johnson N. (57198887272),Utley M. (57201081414),Pakzad M. (57189294591)
Yuan Y. (7402706941),Kastner D.L. (34770920900),Primault V. (56904302900),Walker T.M. (55562321300),,Baxter P. (35316890100),Collée M. (57200807212),Grieco L. (57217338436),Toia B. (57208150576)
Jamal-Hanjani M. (42561216800),Kardava L. (35083688900),Quisquater J.J. (7006142682),Munang M. (55879462500),,Alcorn A.M. (36820116100),Smeets A. (57200926765),Saft C. (6603449258),Smits W. (6603759221)
Raza S.E.A. (54960699400),Rother K. (35278565200),Courtois N.T. (8953494400),Del Ojo Elias C. (55944520700),,Kennedy J. (55638956200),Radice P. (57201663260),Rickards H. (6701564897),Harmanus C. (23976318000)
Veeriah S. (57198516006),Hill S. (35412550000),Grocholewska-Czuryło A. (35102025800),Acharya M. (56019825200),,Johal W. (55912460600),Dwek M. (57201738808),Priller J. (6701830733),Roberts A. (55464768800)
Quesne J.L. (57210606166),Goldbach-Mansky R. (35474297200),Parkin S. (19640579100),Supply P. (56137080600),,Charisi V. (56766259400),Ziv E. (57201766993),Landwehrmeyer G.B. (7003461648),Weese J. (56702153300)
Abduljabbar K. (57211428176),Liu Y. (55053970100),Preibusch S. (22954415000),Niehaus K.E. (56316289400),,Wasylczyk P. (6602894094),Surowy H. (57201788909),Swayze E.E. (7004515414),Hornung B. (56811023000)
Swanton C. (57214987019),Megarbane A. (55104730600),Krol K. (55549394300),Gaudin C. (56347901700),,Wiersma D. (7101791157),Andrulis I.L. (57201818080),Czech C. (7004544230),Stolzing A. (6603323207)
Fidon L. (57194528760),Chen Y. (55188820100),Halpin H. (22833954000),Madrid-Marquez L. (56866731700),,Xuan C. (55421308200),Wang Q. (57201920630),Craufurd D. (7004841928),Petrenko Y. (7003673962)
Cardoso M. (57204636980),Sheikh A. (55276993800),Isaakidis M. (57192165581),Davies J. (57189349063),,Zeng H. (56308771200),Romm J. (57201965856),Leavitt B.R. (7005869634),Lowdell M. (7003930276)
Castiglioni I. (6603570829),Castillo R.D. (55311539400),Tryfonas T. (23006808300),Smith E.G. (57189756502),,Rogóż M. (57190606509),Hein A. (57202063725),Tabrizi S.J. (7006745684),Kerby J. (7005130496)
Molteni M. (7003975446),Omoyinmi E. (55376853000),Li S. (24366415400),Bowden R. (57202163812),,Cartmell S. (6602075256),Pylkäs K. (57202063768),Kordasiewicz H.B. (14018126000),Fleck R. (7006076807)
Nobile M. (7005101522),Wesley R. (55384357900),Russell G. (57189249946),Wilson D.J. (57202955230),,Bay B.K. (7004973326),Shah M. (57202124475),Rosser A. (16033723300),Stacey G.N. (7102445556)
Agostoni C. (7006061189),Zhou Q. (55633766900),Meiklejohn S. (36717929200),Drobniewski F.A. (57203030116),,Lee P.D. (8504683300),Feng H. (57202281902),Schobel S.A. (24512701800),Fuller B. (7102974662)
Salandi A. (7801333764),Gao L. (55748942600),Chase M. (36890579100),Allix-Béguec C. (57209945552),,Madi K. (23988852700),Lu Y. (57202553821),Baumann T. (55341188700),Petrenko A. (7103293574)
Molteni E. (23390220100),Tsai W.L. (55957414100),Maller M. (57192807974),Wyllie D. (57210425984),,Javaheri B. (26025973600),García-Closas M. (57202569139),Bennett C.F. (55665460000),Mericka P. (16152384500)
Crippa A. (35745690800),Kim H. (56319963900),Gheyas I. (26666666400),Parkhill J. (57212237926),,Staines K.A. (54685042900),Bolla M.K. (57202572425),Smith A.V. (56128183700),Rogulska O. (56151579500)
Salvatore C. (55517025900),Brown D. (56472004900),Williams J. (56067715400),Ismail N. (57213172447),,Bodey A.J. (57064238500),Flyger H. (57202624262),Norris D.A. (56562467500),Goltsev A. (56229052700)
Mauri M. (57192431634),Brady J. (56954294400),Van Kleek M. (6507917811),Omar S.V. (57215633059),,Geng H. (57189219743),Manson J.A.E. (57203046809),Gerlach I. (56702920300),Buriak I. (57190682697)
Trabattoni S. (57194038539),McCoy P. (56954728200),Slovak P. (24777208600),Possingham H.P. (7006846637),,Pitsillides A.A. (57206490569),Dunning A.M. (57203070588),Blair N.F. (57190299770),Awan M. (57217353470)
Vakali A. (6701925503),Sotzny F. (56955788000),Edbrooke-Childs J. (56339951200),Burns E.L. (7102567042),,Meghdari A. (7003828407),Meindl A. (57203175471),Paz E. (57195136440),Schiavo G. (7005744867)
De Cristofaro E. (17433897300),Stone D. (56998143500),Shadbolt N. (56867428600),Ehmke G. (15847739300),,Amoozandeh Nobaveh A. (56805178500),Tessier D.C. (57203690387),Barker R.A. (57198363260),Encheva V. (8534343200)
Blackburn J. (25630344400),Montealegre G. (57070293200),Zhao J. (57194281130),Lindenmayer D.B. (35510108300),,Mozafari B. (57193920855),Jones M.E. (57204099672),Lane R.M. (57205075021),Snijders A.P. (10039862900)
Kourtellis N. (25825228300),Huang Y. (57071901500),Wang G. (57209399294),Bayraktarov E. (36627919500),,Shariati A. (57202486359),Sandler D.P. (57204338750),Wild E.J. (57206324805),Chakravarty P. (55403192700)
Stringhini G. (36810977700),Krüger E. (57209051599),Dally C. (57209399723),McRae L. (36951714200),,Shahab M. (57204101549),Ghoussaini M. (57204537523),Swales K.E. (6508386959),Debaisieux S. (57217922079)
Chatzakou D. (48761069800),De Jesus A.A. (57211840584),Tannock S. (6506955415),Nguyen H.A. (56654647600),,Rafatnejad R. (57205022679),Luccarini C. (57204698834),Veal G.J. (6701358932),Tedesco F. (7006168683)
Lualdi M. (6701399330),Lashley T. (6602721075),Sukarieh M. (24402074100),O'Connor J. (57204430548),,Loureiro R.C.V. (14034214600),Waisfisz Q. (57204744273),Vormoor J. (7004208863),Wensing A.M.J. (6508292380)
Tubaro S. (7003411765),Gkanatsiou E. (57193355048),Doel P. (6506833394),Schiek M. (6507346127),,Borboni A. (15749790600),Rahman N. (57204745099),Kearns P. (7005775979),Martinez-Picado J. (7004218612)
Bestagini P. (21638596100),Toomey C.E. (57207195643),Kuropatkin N. (6602072466),Stephan K.E. (7102375486),,Saadat M. (22939072500),Eilber U. (57204797809),Boddy A.V. (7006184991),Grant P. (8215533200)
Lombardi F. (56373070600),Captur G. (6506837383),Santiago B. (7003496886),Raman S.S. (34875612600),,Marturi N. (55178519000),Weinberg C.R. (57204865030),Grainger J.D. (7102131809),Nastouli E. (16310245000)
Lameri S. (56685573100),Deanfield J. (7004333788),Allam S. (7004065320),Frässle S. (39261189900),,Rakhodaei H. (56182144800),Menon U. (57205054428),Griffin M.J. (7403310439),Peppa D. (24171517900)
Hervás-Martínez C. (6603240334),Moon J.C. (7403231345),Schubnell M. (7004138504),Yao Y. (55647658600),,Rastegarpanah A. (56182153700),Neven P. (57205227392),Case M. (8396976500),Pace M. (26635702200)
Briceño J. (7003903814),Stables R.H. (55384131000),Gruendl R.A. (7004889724),Leff A. (57216595043),,Rastegarpanah M. (57200542976),Terry M.B. (57205315889),Lancaster D. (8522368000),Salgado M. (27567978400)
Heaton N. (7102942546),Kehoe D. (57194513657),Abbott T. (7005207510),Raman R. (10044575200),,Ur Réhman S. (24476727800),Hahnen E. (57205709804),Minto L. (8861834400),McCoy L.E. (36630795600)
Ciria R. (23472606900),Fitzgerald F. (55750371200),Frieman J. (7005226608),Rao C. (16246049700),,Khan M. (56021985400),Maishman T. (57206269406),Banerji U. (24072863400),Hill A.L. (36655661800)
Gutiérrez P. (23473354200),Harris K.A. (56234893300),Maia M.A.G. (7005343006),Sivaprasad S. (35547907400),,Li H. (56375326400),Cox D. (57206383131),Irving J. (26032132700),Thornhill J. (56135122100)
Pérez-Ortiz M. (35068542300),Patel A. (57195063764),Romer A.K. (7005376181),Srinivasan S. (56059320400),,Prinz W. (7005550477),Romero A. (57207900844),Schwab C. (35107969700),Innes A.J. (56401663200)
Ayllón-Terán M. (40461028400),Carell T. (7005305350),Bertin E. (7005656061),Rajalakshmi R. (56370604500),,Liepelt R. (24281494100),Zeng C. (57207900919),Harrison C.J. (35458793700),Edwards S.G. (56601072600)
Alexander D.C. (7402830766),Parsa E. (47962548000),Lahav O. (7005760971),Virmani S. (57204565220),,Ramsey R. (24519993900),Huang G. (57207903254),Moore A.S. (55668813700),Gupta R.K. (56848412000)
Freeman A. (8972541300),Steinbacher J. (55561435100),Kuehn K. (7005886779),Zisimopoulos O. (57203973800),,de Hamilton A. (38060964400),Tapper W. (57208118395),Vormoor B. (56085144400),Gálvez C. (57193930786)
Brostow G.J. (15135206900),Schröder A.S. (55908153100),Nichol R.C. (7006833728),Flouty E. (57203974017),,Cross E. (56497637800),Broberg P. (57208118613),Acton G. (56481303200),Alrubayyi A. (57196939535)
Panagiotaki E. (36026988600),Kosmatchev O. (56155965600),Sako M. (7102311378),de Bono J. (7003906526),,Davare M. (6603130968),Chen X. (57208184234),Toguchi M. (57191540580),Frater J. (57203311152)
Jacobs J.G. (56493882400),Iwan K. (56190103700),Da Costa L.N. (7102396569),Crespo M. (7101745100),,Kilner J. (7006483714),Gabrielson M. (57209103065),Tall J.R. (57194129241),Nijhuis M. (57216108623)
Stromillo M.L. (6507889401),Spada F. (56232885400),Bernstein G.M. (7102813749),Flohr P. (8208740600),,Bunday K. (14624988100),Cornelissen S. (57209646929),Dyer K. (57194133046),Olavarria E. (57216111810)
Ciccarelli O. (7003671038),Kirchner A. (57191876708),Thaler J. (7102925136),Ferraldeschi R. (8608957100),,Palmer C. (56946189100),Carter B.D. (57209647170),Hargrave D. (57210349888),Griffith S.A. (57216652364)
Chard D.T. (7004057758),Rahimoff R. (57193804069),Kessler R. (7202074020),Tunariu N. (8639840600),,Griffith E. (7005185241),Harrington P. (57209648187),Smart T. (7102576252),Huyveneers L.E.P. (57216658074)
De Stefano N. (7006800085),Ferizaj S. (57199255888),James D.J. (7401733959),Attard G. (9740870900),,Marshall A. (36038718500),Shrubsole M.J. (57210180050),Adams J. (56398806400),Simão D. (6602248454)
Thompson A.J. (7404597283),Müller M. (57207400787),Sanchez E. (7403362701),Omlin A. (22035377200),,Leibrandt K. (56001386300),Hollestelle A. (57210249252),Thomas P. (57196423309),Collinson L. (6603098541)
Kwok P.P. (55502438500),Klaber R.E. (6506571781),Brooks D. (7403482947),Pezaro C. (24401739300),,Da Cruz L. (6701376895),Kraft P. (57210773481),Aarnoutse R.E. (6603807383),Saggio I. (6603802461)
Wottschel V. (55876623400),Sosinsky A. (6507124210),Walker A.R. (7403910300),Riisnaes R. (26635975400),,Khadem M. (56743015600),Hicks B. (57210905802),Boeree M.J. (6701324148),Salinas S. (7004583488)
Miller D.H. (57202559286),Van Haelst M.M. (6507821287),Buckley-Geer E. (8916181900),Mateo J. (36903103900),,Althoefer K. (6701489118),Baynes C. (57211309295),Du Bois J. (7003657533),Kremer E. (7005145855)
Alexander D. (7402830766),Walley A.J. (7003692884),Dietrich J.P. (8976319800),Altavilla A. (49661042800),,Rhode K. (9245867600),Auer P.L. (57211450500),Diacon A.H. (7004254865),Lima P. (7006760062)
Thomas Yeo B. (23468304600),Bridges N. (7006033005),Ogando R. (11239230500),Miranda S. (55141006200),,Housden R.J. (15042114800),Margolin S. (57211512724),Venter A. (7007157370),Brito C. (7007023897)
Feng J. (36439415700),Goldstone A.P. (7101780173),Soares-Santos M. (12144425800),Zafeiriou Z. (55346553000),,Liu H. (55719408400),Truong T. (57211660488),McHugh T.D. (7007165041),Schwarz S. (7202176010)
Sun N. (57191587707),Holder S. (34770290800),Sevilla-Noarbe I. (14042675100),Figueiredo I. (55538443000),,Noh Y. (56637802700),Cox A. (57211726200),Gillespie S.H. (7101706332),Weston A. (9843971400)
Nguyen M. (57212857882),Alsters S.I.M. (55308264000),Eifler T.F. (14631809200),Nava-Rodrigues D. (55939405200),,Lindenroth L. (56741222700),Michailidou K. (57211727164),Phillips P.P.J. (18234077800),Teixeira A. (12241627900)
Mitchell J.E. (8207205100),Zekavati A. (55534294600),Nord B. (15050924900),Lorente D. (55944529300),,Wang S. (57190987771),Dumont M. (57211727406),Magis-Escurra C. (23987649700),Piersanti S. (22954402500)
Rogers L. (10141375400),Mueller M. (56763392100),Swanson M.E.C. (15128249100),Pérez-López R. (56407039900),,Singh A. (57205465825),Vincent D. (57212322998),Van Ingen J. (23988232600),Serra M. (23036814800)
McEwen J.D. (8559862200),Yiorkas A.M. (56764732400),Abdalla F.B. (15841786900),Mehra N. (56605954600),,Hajnal J. (57205933336),Rhenius V. (57214103635),Dawson R. (24471532800),Licursi V. (38661593700)
